2021-10-07T08:16:31.069067258Z,2021-10-07T08:16:31.118722700Z,1770
2021-10-07T08:16:31.071843870Z,2021-10-07T08:16:31.121549171Z,1771
2021-10-07T08:16:27.809177251Z,2021-10-07T08:16:31.124511446Z,1772
2021-10-07T08:16:30.128177356Z,2021-10-07T08:16:31.127572437Z,1773
2021-10-07T08:16:27.119361774Z,2021-10-07T08:16:31.130540591Z,1774
2021-10-07T08:16:30.017759367Z,2021-10-07T08:16:31.133785211Z,1775
2021-10-07T08:16:28.177664689Z,2021-10-07T08:16:31.136974447Z,1776
2021-10-07T08:16:31.085681411Z,2021-10-07T08:16:31.139209122Z,1777
2021-10-07T08:16:27.886177837Z,2021-10-07T08:16:31.142553683Z,1778
2021-10-07T08:16:26.522217792Z,2021-10-07T08:16:31.143652963Z,1779
2021-10-07T08:16:31.092472177Z,2021-10-07T08:16:31.146748641Z,1780
2021-10-07T08:16:27.401781049Z,2021-10-07T08:16:31.149945878Z,1781
2021-10-07T08:16:31.099170410Z,2021-10-07T08:16:31.153717034Z,1782
2021-10-07T08:16:31.101866330Z,2021-10-07T08:16:31.154990188Z,1783
2021-10-07T08:16:26.517849191Z,2021-10-07T08:16:31.155921860Z,1784
2021-10-07T08:16:29.509017854Z,2021-10-07T08:16:31.160261934Z,1785
2021-10-07T08:16:27.178641489Z,2021-10-07T08:16:31.162245486Z,1786
2021-10-07T08:16:31.112196624Z,2021-10-07T08:16:31.164209870Z,1787
2021-10-07T08:16:31.114227993Z,2021-10-07T08:16:31.166156108Z,1788
2021-10-07T08:16:28.951789277Z,2021-10-07T08:16:31.166816897Z,1789
2021-10-07T08:16:30.842179034Z,2021-10-07T08:16:31.168599134Z,1790
2021-10-07T08:16:26.417916392Z,2021-10-07T08:16:31.173137337Z,1791
2021-10-07T08:16:26.617922820Z,2021-10-07T08:16:31.173781609Z,1792
2021-10-07T08:16:31.126741224Z,2021-10-07T08:16:31.178325782Z,1793
2021-10-07T08:16:29.317943344Z,2021-10-07T08:16:31.180418231Z,1794
2021-10-07T08:16:28.717959064Z,2021-10-07T08:16:31.182735240Z,1795
2021-10-07T08:16:28.662117961Z,2021-10-07T08:16:31.184029338Z,1796
2021-10-07T08:16:31.138009866Z,2021-10-07T08:16:31.187184544Z,1797
2021-10-07T08:16:30.211798566Z,2021-10-07T08:16:31.187889410Z,1798
2021-10-07T08:16:31.117997576Z,2021-10-07T08:16:31.189822113Z,1799
2021-10-07T08:16:27.180069647Z,2021-10-07T08:16:31.195372525Z,1800
2021-10-07T08:16:31.148857009Z,2021-10-07T08:16:31.196302596Z,1801
2021-10-07T08:16:31.152450030Z,2021-10-07T08:16:31.199543329Z,1802
2021-10-07T08:16:29.718180320Z,2021-10-07T08:16:31.200575240Z,1803
2021-10-07T08:16:26.665018048Z,2021-10-07T08:16:31.201414610Z,1804
2021-10-07T08:16:29.180570729Z,2021-10-07T08:16:31.202296617Z,1805
2021-10-07T08:16:31.161173264Z,2021-10-07T08:16:31.208666094Z,1806
2021-10-07T08:16:28.119180743Z,2021-10-07T08:16:31.209807405Z,1807
2021-10-07T08:16:31.165119964Z,2021-10-07T08:16:31.210562349Z,1808
2021-10-07T08:16:31.167759393Z,2021-10-07T08:16:31.214977063Z,1809
2021-10-07T08:16:26.831810070Z,2021-10-07T08:16:31.218528567Z,1810
2021-10-07T08:16:27.718112620Z,2021-10-07T08:16:31.220610292Z,1811
2021-10-07T08:16:27.274321812Z,2021-10-07T08:16:31.222618274Z,1812
2021-10-07T08:16:29.941813189Z,2021-10-07T08:16:31.224693411Z,1813
2021-10-07T08:16:31.179209177Z,2021-10-07T08:16:31.226642224Z,1814
2021-10-07T08:16:31.181332626Z,2021-10-07T08:16:31.229790626Z,1815
2021-10-07T08:16:31.183208272Z,2021-10-07T08:16:31.232743257Z,1816
2021-10-07T08:16:31.185968579Z,2021-10-07T08:16:31.235719293Z,1817
2021-10-07T08:16:27.846618180Z,2021-10-07T08:16:31.237858465Z,1818
2021-10-07T08:16:30.101181934Z,2021-10-07T08:16:31.242152857Z,1819
2021-10-07T08:16:30.182087498Z,2021-10-07T08:16:31.242832968Z,1820
2021-10-07T08:16:28.182190125Z,2021-10-07T08:16:31.244762026Z,1821
2021-10-07T08:16:28.696182261Z,2021-10-07T08:16:31.246832636Z,1822
2021-10-07T08:16:29.418237583Z,2021-10-07T08:16:31.253214696Z,1823
2021-10-07T08:16:30.718246239Z,2021-10-07T08:16:31.256319251Z,1824
2021-10-07T08:16:27.549141825Z,2021-10-07T08:16:31.259971690Z,1825
2021-10-07T08:16:27.182683111Z,2021-10-07T08:16:31.264361214Z,1826
2021-10-07T08:16:31.209022842Z,2021-10-07T08:16:31.267692606Z,1827
2021-10-07T08:16:31.191828862Z,2021-10-07T08:16:31.270819114Z,1828
2021-10-07T08:16:29.451829899Z,2021-10-07T08:16:31.274499255Z,1829
2021-10-07T08:16:28.271830056Z,2021-10-07T08:16:31.280184865Z,1830
2021-10-07T08:16:27.823341831Z,2021-10-07T08:16:31.287223301Z,1831
2021-10-07T08:16:26.551832249Z,2021-10-07T08:16:31.292792154Z,1832
2021-10-07T08:16:31.223624148Z,2021-10-07T08:16:31.295846408Z,1833
2021-10-07T08:16:31.226196710Z,2021-10-07T08:16:31.299571812Z,1834
2021-10-07T08:16:26.601835195Z,2021-10-07T08:16:31.302537746Z,1835
2021-10-07T08:16:31.231867953Z,2021-10-07T08:16:31.304587523Z,1836
2021-10-07T08:16:28.618373619Z,2021-10-07T08:16:31.305369542Z,1837
2021-10-07T08:16:27.169911838Z,2021-10-07T08:16:31.309863209Z,1838
2021-10-07T08:16:30.183965134Z,2021-10-07T08:16:31.314253913Z,1839
2021-10-07T08:16:31.243810335Z,2021-10-07T08:16:31.317321357Z,1840
2021-10-07T08:16:27.184189007Z,2021-10-07T08:16:31.320329687Z,1841
2021-10-07T08:16:31.248612715Z,2021-10-07T08:16:31.323348305Z,1842
2021-10-07T08:16:28.681843925Z,2021-10-07T08:16:31.325019213Z,1843
2021-10-07T08:16:31.255532614Z,2021-10-07T08:16:31.327783207Z,1844
2021-10-07T08:16:29.518453128Z,2021-10-07T08:16:31.333570275Z,1845
2021-10-07T08:16:28.184614040Z,2021-10-07T08:16:31.337939904Z,1846
2021-10-07T08:16:29.201847201Z,2021-10-07T08:16:31.342145547Z,1847
2021-10-07T08:16:30.291848830Z,2021-10-07T08:16:31.343986777Z,1848
2021-10-07T08:16:31.273759516Z,2021-10-07T08:16:31.346824543Z,1849
2021-10-07T08:16:29.281850827Z,2021-10-07T08:16:31.354012266Z,1850
2021-10-07T08:16:26.733185101Z,2021-10-07T08:16:31.358655578Z,1851
2021-10-07T08:16:28.651852833Z,2021-10-07T08:16:31.363522264Z,1852
2021-10-07T08:16:31.295915186Z,2021-10-07T08:16:31.366690565Z,1853
2021-10-07T08:16:28.843118546Z,2021-10-07T08:16:31.372887456Z,1854
2021-10-07T08:16:30.992231855Z,2021-10-07T08:16:31.377526397Z,1855
2021-10-07T08:16:27.991818567Z,2021-10-07T08:16:31.382651635Z,1856
2021-10-07T08:16:27.247185752Z,2021-10-07T08:16:31.386590865Z,1857
2021-10-07T08:16:28.551858492Z,2021-10-07T08:16:31.390508755Z,1858
2021-10-07T08:16:26.818596291Z,2021-10-07T08:16:31.395191145Z,1859
2021-10-07T08:16:27.237186065Z,2021-10-07T08:16:31.398856690Z,1860
2021-10-07T08:16:31.319550850Z,2021-10-07T08:16:31.403655214Z,1861
2021-10-07T08:16:30.186239891Z,2021-10-07T08:16:31.408752520Z,1862
2021-10-07T08:16:31.324624274Z,2021-10-07T08:16:31.413851603Z,1863
2021-10-07T08:16:30.104341864Z,2021-10-07T08:16:31.418675904Z,1864
2021-10-07T08:16:27.186576384Z,2021-10-07T08:16:31.423676782Z,1865
2021-10-07T08:16:31.101866330Z,2021-10-07T08:16:31.427816477Z,1866
2021-10-07T08:16:31.231867953Z,2021-10-07T08:16:31.432014840Z,1867
2021-10-07T08:16:31.343068937Z,2021-10-07T08:16:31.436935801Z,1868
2021-10-07T08:16:31.345900405Z,2021-10-07T08:16:31.441464349Z,1869
2021-10-07T08:16:31.353065169Z,2021-10-07T08:16:31.445080481Z,1870
2021-10-07T08:16:30.716187181Z,2021-10-07T08:16:31.448709089Z,1871
2021-10-07T08:16:29.361872504Z,2021-10-07T08:16:31.453405074Z,1872
2021-10-07T08:16:27.981811873Z,2021-10-07T08:16:31.454765872Z,1873
2021-10-07T08:16:26.670918741Z,2021-10-07T08:16:31.459826790Z,1874
2021-10-07T08:16:27.018757709Z,2021-10-07T08:16:31.463511556Z,1875
2021-10-07T08:16:31.381342712Z,2021-10-07T08:16:31.467278429Z,1876
2021-10-07T08:16:31.385316726Z,2021-10-07T08:16:31.468738799Z,1877
2021-10-07T08:16:31.389253400Z,2021-10-07T08:16:31.474649962Z,1878
2021-10-07T08:16:27.450187979Z,2021-10-07T08:16:31.478056947Z,1879
2021-10-07T08:16:27.103188049Z,2021-10-07T08:16:31.480727989Z,1880
2021-10-07T08:16:28.155188134Z,2021-10-07T08:16:31.484919376Z,1881
2021-10-07T08:16:27.188293893Z,2021-10-07T08:16:31.489075771Z,1882
2021-10-07T08:16:26.718838208Z,2021-10-07T08:16:31.493857104Z,1883
2021-10-07T08:16:28.188474010Z,2021-10-07T08:16:31.497322147Z,1884
2021-10-07T08:16:29.218853528Z,2021-10-07T08:16:31.499996892Z,1885
2021-10-07T08:16:31.426334884Z,2021-10-07T08:16:31.502902772Z,1886
2021-10-07T08:16:30.188731351Z,2021-10-07T08:16:31.506952700Z,1887
2021-10-07T08:16:26.651888479Z,2021-10-07T08:16:31.510990647Z,1888
2021-10-07T08:16:31.440360662Z,2021-10-07T08:16:31.514255840Z,1889
2021-10-07T08:16:26.526418902Z,2021-10-07T08:16:31.516938512Z,1890
2021-10-07T08:16:26.406931891Z,2021-10-07T08:16:31.519947671Z,1891
2021-10-07T08:16:30.201218922Z,2021-10-07T08:16:31.521461332Z,1892
2021-10-07T08:16:27.692081893Z,2021-10-07T08:16:31.526143477Z,1893
2021-10-07T08:16:27.818946822Z,2021-10-07T08:16:31.529401639Z,1894
2021-10-07T08:16:30.983018955Z,2021-10-07T08:16:31.532368502Z,1895
2021-10-07T08:16:31.466037622Z,2021-10-07T08:16:31.534187731Z,1896
2021-10-07T08:16:27.855818972Z,2021-10-07T08:16:31.538360636Z,1897
2021-10-07T08:16:29.261898948Z,2021-10-07T08:16:31.540917993Z,1898
2021-10-07T08:16:27.648381899Z,2021-10-07T08:16:31.543748039Z,1899
2021-10-07T08:16:27.361631900Z,2021-10-07T08:16:31.546510799Z,1900
2021-10-07T08:16:28.182190125Z,2021-10-07T08:16:31.549571591Z,1901
2021-10-07T08:16:29.204219024Z,2021-10-07T08:16:31.551370264Z,1902
2021-10-07T08:16:26.881903837Z,2021-10-07T08:16:31.555905144Z,1903
2021-10-07T08:16:28.601904841Z,2021-10-07T08:16:31.559027776Z,1904
2021-10-07T08:16:31.499227059Z,2021-10-07T08:16:31.560031134Z,1905
2021-10-07T08:16:27.190663902Z,2021-10-07T08:16:31.562023786Z,1906
2021-10-07T08:16:29.190761724Z,2021-10-07T08:16:31.563177076Z,1907
2021-10-07T08:16:31.510242080Z,2021-10-07T08:16:31.565673045Z,1908
2021-10-07T08:16:28.567519091Z,2021-10-07T08:16:31.574164721Z,1909
2021-10-07T08:16:31.516258436Z,2021-10-07T08:16:31.577133881Z,1910
2021-10-07T08:16:27.791219118Z,2021-10-07T08:16:31.580393377Z,1911
2021-10-07T08:16:28.019128267Z,2021-10-07T08:16:31.582190091Z,1912
2021-10-07T08:16:31.525196705Z,2021-10-07T08:16:31.584742389Z,1913
2021-10-07T08:16:26.889661914Z,2021-10-07T08:16:31.585785573Z,1914
2021-10-07T08:16:28.521915617Z,2021-10-07T08:16:31.587648221Z,1915
2021-10-07T08:16:31.533227941Z,2021-10-07T08:16:31.596155666Z,1916
2021-10-07T08:16:31.537462925Z,2021-10-07T08:16:31.600859442Z,1917
2021-10-07T08:16:28.119180743Z,2021-10-07T08:16:31.602976781Z,1918
2021-10-07T08:16:31.543118001Z,2021-10-07T08:16:31.607641759Z,1919
2021-10-07T08:16:27.259192005Z,2021-10-07T08:16:31.610963235Z,1920
2021-10-07T08:16:26.587819215Z,2021-10-07T08:16:31.612635210Z,1921
2021-10-07T08:16:29.749219220Z,2021-10-07T08:16:31.615350146Z,1922
2021-10-07T08:16:27.192347653Z,2021-10-07T08:16:31.620165860Z,1923
2021-10-07T08:16:29.470051924Z,2021-10-07T08:16:31.622288965Z,1924
2021-10-07T08:16:27.421925081Z,2021-10-07T08:16:31.623496264Z,1925
2021-10-07T08:16:28.192610115Z,2021-10-07T08:16:31.624521323Z,1926
2021-10-07T08:16:30.564192719Z,2021-10-07T08:16:31.629383676Z,1927
2021-10-07T08:16:27.481928236Z,2021-10-07T08:16:31.632675793Z,1928
2021-10-07T08:16:27.219291838Z,2021-10-07T08:16:31.635252120Z,1929
2021-10-07T08:16:28.616193087Z,2021-10-07T08:16:31.636016821Z,1930
2021-10-07T08:16:29.311931383Z,2021-10-07T08:16:31.640834467Z,1931
2021-10-07T08:16:27.297193206Z,2021-10-07T08:16:31.644128073Z,1932
2021-10-07T08:16:31.583913353Z,2021-10-07T08:16:31.644807683Z,1933
2021-10-07T08:16:27.621934367Z,2021-10-07T08:16:31.649501886Z,1934
2021-10-07T08:16:29.283719354Z,2021-10-07T08:16:31.651461070Z,1935
2021-10-07T08:16:27.119361774Z,2021-10-07T08:16:31.655009669Z,1936
2021-10-07T08:16:31.599531273Z,2021-10-07T08:16:31.658636747Z,1937
2021-10-07T08:16:30.591938287Z,2021-10-07T08:16:31.660344831Z,1938
2021-10-07T08:16:29.301939948Z,2021-10-07T08:16:31.662544910Z,1939
2021-10-07T08:16:27.961940653Z,2021-10-07T08:16:31.663563234Z,1940
2021-10-07T08:16:31.611992686Z,2021-10-07T08:16:31.666078998Z,1941
2021-10-07T08:16:31.614717645Z,2021-10-07T08:16:31.668556630Z,1942
2021-10-07T08:16:29.194919430Z,2021-10-07T08:16:31.670881395Z,1943
2021-10-07T08:16:27.619443094Z,2021-10-07T08:16:31.673027413Z,1944
2021-10-07T08:16:27.194599492Z,2021-10-07T08:16:31.675995502Z,1945
2021-10-07T08:16:30.822561946Z,2021-10-07T08:16:31.678987430Z,1946
2021-10-07T08:16:26.631947518Z,2021-10-07T08:16:31.679779043Z,1947
2021-10-07T08:16:30.194898631Z,2021-10-07T08:16:31.685385329Z,1948
2021-10-07T08:16:27.041419491Z,2021-10-07T08:16:31.687375215Z,1949
2021-10-07T08:16:31.636921889Z,2021-10-07T08:16:31.689334274Z,1950
2021-10-07T08:16:28.901951397Z,2021-10-07T08:16:31.692831061Z,1951
2021-10-07T08:16:31.643060191Z,2021-10-07T08:16:31.696589779Z,1952
2021-10-07T08:16:26.564319535Z,2021-10-07T08:16:31.698588143Z,1953
2021-10-07T08:16:26.471954920Z,2021-10-07T08:16:31.702389030Z,1954
2021-10-07T08:16:31.319550850Z,2021-10-07T08:16:31.706262260Z,1955
2021-10-07T08:16:29.411956414Z,2021-10-07T08:16:31.708445101Z,1956
2021-10-07T08:16:31.657346564Z,2021-10-07T08:16:31.710337130Z,1957
2021-10-07T08:16:31.195814763Z,2021-10-07T08:16:31.714417588Z,1958
2021-10-07T08:16:28.195950541Z,2021-10-07T08:16:31.715689498Z,1959
2021-10-07T08:16:31.663136063Z,2021-10-07T08:16:31.720282740Z,1960
2021-10-07T08:16:26.584871961Z,2021-10-07T08:16:31.722265915Z,1961
2021-10-07T08:16:31.667632981Z,2021-10-07T08:16:31.724005469Z,1962
2021-10-07T08:16:28.524019634Z,2021-10-07T08:16:31.725996818Z,1963
2021-10-07T08:16:31.672195724Z,2021-10-07T08:16:31.727979834Z,1964
2021-10-07T08:16:26.507196567Z,2021-10-07T08:16:31.735002719Z,1965
2021-10-07T08:16:28.782811966Z,2021-10-07T08:16:31.738851876Z,1966
2021-10-07T08:16:31.226196710Z,2021-10-07T08:16:31.742866269Z,1967
2021-10-07T08:16:31.684362924Z,2021-10-07T08:16:31.746362286Z,1968
2021-10-07T08:16:31.686330735Z,2021-10-07T08:16:31.748290799Z,1969
2021-10-07T08:16:27.197084082Z,2021-10-07T08:16:31.754057321Z,1970
2021-10-07T08:16:31.691672874Z,2021-10-07T08:16:31.757011509Z,1971
2021-10-07T08:16:31.695081621Z,2021-10-07T08:16:31.760748885Z,1972
2021-10-07T08:16:29.197343858Z,2021-10-07T08:16:31.764801734Z,1973
2021-10-07T08:16:31.701207165Z,2021-10-07T08:16:31.766878076Z,1974
2021-10-07T08:16:31.704900387Z,2021-10-07T08:16:31.768545470Z,1975
2021-10-07T08:16:26.422819761Z,2021-10-07T08:16:31.770373274Z,1976
2021-10-07T08:16:28.199019773Z,2021-10-07T08:16:31.775877215Z,1977
2021-10-07T08:16:26.419789504Z,2021-10-07T08:16:31.778492313Z,1978
2021-10-07T08:16:29.080651979Z,2021-10-07T08:16:31.779771652Z,1979
2021-10-07T08:16:30.119806713Z,2021-10-07T08:16:31.784458344Z,1980
2021-10-07T08:16:31.631981316Z,2021-10-07T08:16:31.788305360Z,1981
2021-10-07T08:16:30.328919827Z,2021-10-07T08:16:31.790444150Z,1982
2021-10-07T08:16:30.619834075Z,2021-10-07T08:16:31.791872311Z,1983
2021-10-07T08:16:27.223551984Z,2021-10-07T08:16:31.792927421Z,1984
2021-10-07T08:16:27.461985634Z,2021-10-07T08:16:31.798183587Z,1985
2021-10-07T08:16:29.119864259Z,2021-10-07T08:16:31.804396070Z,1986
2021-10-07T08:16:26.861987452Z,2021-10-07T08:16:31.807453477Z,1987
2021-10-07T08:16:26.919880927Z,2021-10-07T08:16:31.811420192Z,1988
2021-10-07T08:16:26.443198927Z,2021-10-07T08:16:31.815434544Z,1989
2021-10-07T08:16:28.199019773Z,2021-10-07T08:16:31.819495140Z,1990
2021-10-07T08:16:26.799119911Z,2021-10-07T08:16:31.823087085Z,1991
2021-10-07T08:16:28.261992047Z,2021-10-07T08:16:31.825873211Z,1992
2021-10-07T08:16:27.451993398Z,2021-10-07T08:16:31.830146284Z,1993
2021-10-07T08:16:27.125199467Z,2021-10-07T08:16:31.833108020Z,1994
2021-10-07T08:16:26.619953936Z,2021-10-07T08:16:31.836131105Z,1995
2021-10-07T08:16:31.165119964Z,2021-10-07T08:16:31.839097973Z,1996
2021-10-07T08:16:26.646991997Z,2021-10-07T08:16:31.842340427Z,1997
2021-10-07T08:16:27.199890797Z,2021-10-07T08:16:31.843900863Z,1998
2021-10-07T08:16:29.199914020Z,2021-10-07T08:16:31.849704040Z,1999
2021-10-07T08:16:31.783463375Z,2021-10-07T08:16:31.852912804Z,2000
2021-10-07T08:16:26.572001434Z,2021-10-07T08:16:31.857211986Z,2001
2021-10-07T08:16:26.520021205Z,2021-10-07T08:16:31.860673984Z,2002
2021-10-07T08:16:31.790997695Z,2021-10-07T08:16:31.863900856Z,2003
2021-10-07T08:16:27.320049129Z,2021-10-07T08:16:31.869910861Z,2004
2021-10-07T08:16:27.259192005Z,2021-10-07T08:16:31.874351979Z,2005
2021-10-07T08:16:31.803291187Z,2021-10-07T08:16:31.878106363Z,2006
2021-10-07T08:16:28.808952007Z,2021-10-07T08:16:31.880106809Z,2007
2021-10-07T08:16:31.811292145Z,2021-10-07T08:16:31.885354860Z,2008
2021-10-07T08:16:26.536200911Z,2021-10-07T08:16:31.890428874Z,2009
2021-10-07T08:16:26.960002010Z,2021-10-07T08:16:31.895413609Z,2010
2021-10-07T08:16:28.471201114Z,2021-10-07T08:16:31.899205308Z,2011
2021-10-07T08:16:28.201220574Z,2021-10-07T08:16:31.902342521Z,2012
2021-10-07T08:16:30.548320133Z,2021-10-07T08:16:31.908240086Z,2013
2021-10-07T08:16:26.515201471Z,2021-10-07T08:16:31.911598626Z,2014
2021-10-07T08:16:28.074720154Z,2021-10-07T08:16:31.916277453Z,2015
2021-10-07T08:16:26.802016787Z,2021-10-07T08:16:31.920232379Z,2016
2021-10-07T08:16:30.756201725Z,2021-10-07T08:16:31.922475177Z,2017
2021-10-07T08:16:29.201847201Z,2021-10-07T08:16:31.926195970Z,2018
2021-10-07T08:16:31.849005716Z,2021-10-07T08:16:31.928016673Z,2019
2021-10-07T08:16:29.720203363Z,2021-10-07T08:16:31.928875761Z,2020
2021-10-07T08:16:26.392915271Z,2021-10-07T08:16:31.930846598Z,2021
2021-10-07T08:16:27.610742022Z,2021-10-07T08:16:31.937958379Z,2022
2021-10-07T08:16:28.639202367Z,2021-10-07T08:16:31.940008972Z,2023
2021-10-07T08:16:31.868973143Z,2021-10-07T08:16:31.942156827Z,2024
2021-10-07T08:16:27.902025520Z,2021-10-07T08:16:31.944277175Z,2025
2021-10-07T08:16:31.877188269Z,2021-10-07T08:16:31.947579292Z,2026
2021-10-07T08:16:27.202796480Z,2021-10-07T08:16:31.957580534Z,2027
2021-10-07T08:16:31.884339562Z,2021-10-07T08:16:31.961785549Z,2028
2021-10-07T08:16:27.262029698Z,2021-10-07T08:16:31.964169876Z,2029
2021-10-07T08:16:31.894360060Z,2021-10-07T08:16:31.966216882Z,2030
2021-10-07T08:16:28.507652031Z,2021-10-07T08:16:31.967659958Z,2031
2021-10-07T08:16:28.203224713Z,2021-10-07T08:16:31.970488671Z,2032
2021-10-07T08:16:29.720203363Z,2021-10-07T08:16:31.974150797Z,2033
2021-10-07T08:16:26.447302034Z,2021-10-07T08:16:31.976291200Z,2034
2021-10-07T08:16:27.414203502Z,2021-10-07T08:16:31.979884689Z,2035
2021-10-07T08:16:27.776203605Z,2021-10-07T08:16:31.980740687Z,2036
2021-10-07T08:16:30.978203734Z,2021-10-07T08:16:31.985840361Z,2037
2021-10-07T08:16:28.819920388Z,2021-10-07T08:16:31.989284176Z,2038
2021-10-07T08:16:29.594620391Z,2021-10-07T08:16:31.991410993Z,2039
2021-10-07T08:16:31.929831652Z,2021-10-07T08:16:31.993325568Z,2040
2021-10-07T08:16:29.990204116Z,2021-10-07T08:16:31.995440542Z,2041
2021-10-07T08:16:29.204219024Z,2021-10-07T08:16:31.997283935Z,2042
2021-10-07T08:16:29.342043019Z,2021-10-07T08:16:31.997956621Z,2043
2021-10-07T08:16:27.392520446Z,2021-10-07T08:16:32.002735742Z,2044
2021-10-07T08:16:29.442822045Z,2021-10-07T08:16:32.006852686Z,2045
2021-10-07T08:16:28.882046921Z,2021-10-07T08:16:32.010153952Z,2046
2021-10-07T08:16:28.261992047Z,2021-10-07T08:16:32.013539900Z,2047
2021-10-07T08:16:31.960794662Z,2021-10-07T08:16:32.017897866Z,2048
2021-10-07T08:16:31.963469935Z,2021-10-07T08:16:32.019751381Z,2049
2021-10-07T08:16:27.492302050Z,2021-10-07T08:16:32.024224021Z,2050
2021-10-07T08:16:28.720519205Z,2021-10-07T08:16:32.028807812Z,2051
2021-10-07T08:16:31.969701523Z,2021-10-07T08:16:32.040071209Z,2052
2021-10-07T08:16:31.973259430Z,2021-10-07T08:16:32.040090290Z,2053
2021-10-07T08:16:30.205400633Z,2021-10-07T08:16:32.040100199Z,2054
2021-10-07T08:16:31.979039701Z,2021-10-07T08:16:32.042911930Z,2055
2021-10-07T08:16:27.205690319Z,2021-10-07T08:16:32.045846993Z,2056
2021-10-07T08:16:26.976205701Z,2021-10-07T08:16:32.049538586Z,2057
2021-10-07T08:16:31.987952159Z,2021-10-07T08:16:32.052167103Z,2058
2021-10-07T08:16:31.989958189Z,2021-10-07T08:16:32.056691802Z,2059
2021-10-07T08:16:30.169020606Z,2021-10-07T08:16:32.058750668Z,2060
2021-10-07T08:16:27.520614313Z,2021-10-07T08:16:32.062933821Z,2061
2021-10-07T08:16:29.432062381Z,2021-10-07T08:16:32.064632376Z,2062
2021-10-07T08:16:29.926920632Z,2021-10-07T08:16:32.067623488Z,2063
2021-10-07T08:16:27.592064322Z,2021-10-07T08:16:32.070995035Z,2064
2021-10-07T08:16:28.424232065Z,2021-10-07T08:16:32.074376368Z,2065
2021-10-07T08:16:26.989206664Z,2021-10-07T08:16:32.077769162Z,2066
2021-10-07T08:16:32.012543730Z,2021-10-07T08:16:32.080256036Z,2067
2021-10-07T08:16:28.582206870Z,2021-10-07T08:16:32.082702347Z,2068
2021-10-07T08:16:32.018871821Z,2021-10-07T08:16:32.084654052Z,2069
2021-10-07T08:16:27.581320706Z,2021-10-07T08:16:32.091169165Z,2070
2021-10-07T08:16:31.701207165Z,2021-10-07T08:16:32.094603337Z,2071
2021-10-07T08:16:27.207291684Z,2021-10-07T08:16:32.098067076Z,2072
2021-10-07T08:16:29.292073168Z,2021-10-07T08:16:32.102430495Z,2073
2021-10-07T08:16:31.207450323Z,2021-10-07T08:16:32.105956995Z,2074
2021-10-07T08:16:30.207511826Z,2021-10-07T08:16:32.110601437Z,2075
2021-10-07T08:16:28.620765556Z,2021-10-07T08:16:32.115267238Z,2076
2021-10-07T08:16:32.049447642Z,2021-10-07T08:16:32.117347756Z,2077
2021-10-07T08:16:27.417220781Z,2021-10-07T08:16:32.122761038Z,2078
2021-10-07T08:16:26.902207990Z,2021-10-07T08:16:32.127757868Z,2079
2021-10-07T08:16:28.320800692Z,2021-10-07T08:16:32.131415735Z,2080
2021-10-07T08:16:27.692081893Z,2021-10-07T08:16:32.136030838Z,2081
2021-10-07T08:16:29.208280650Z,2021-10-07T08:16:32.139679096Z,2082
2021-10-07T08:16:27.162083381Z,2021-10-07T08:16:32.144442318Z,2083
2021-10-07T08:16:32.070905388Z,2021-10-07T08:16:32.146679775Z,2084
2021-10-07T08:16:29.872208532Z,2021-10-07T08:16:32.151128635Z,2085
2021-10-07T08:16:28.208609048Z,2021-10-07T08:16:32.154461530Z,2086
2021-10-07T08:16:27.396208759Z,2021-10-07T08:16:32.157996969Z,2087
2021-10-07T08:16:30.962088656Z,2021-10-07T08:16:32.161543440Z,2088
2021-10-07T08:16:29.931272089Z,2021-10-07T08:16:32.166323473Z,2089
2021-10-07T08:16:29.020900732Z,2021-10-07T08:16:32.169612369Z,2090
2021-10-07T08:16:31.179209177Z,2021-10-07T08:16:32.172093756Z,2091
2021-10-07T08:16:28.386520922Z,2021-10-07T08:16:32.172148928Z,2092
2021-10-07T08:16:32.101428151Z,2021-10-07T08:16:32.178605321Z,2093
2021-10-07T08:16:29.393122094Z,2021-10-07T08:16:32.180236750Z,2094
2021-10-07T08:16:29.320958561Z,2021-10-07T08:16:32.181969879Z,2095
2021-10-07T08:16:27.720962935Z,2021-10-07T08:16:32.185567234Z,2096
2021-10-07T08:16:26.532097721Z,2021-10-07T08:16:32.186917167Z,2097
2021-10-07T08:16:29.032852098Z,2021-10-07T08:16:32.190619384Z,2098
2021-10-07T08:16:31.778972099Z,2021-10-07T08:16:32.193852095Z,2099
2021-10-07T08:16:29.921002950Z,2021-10-07T08:16:32.193871344Z,2100
2021-10-07T08:16:29.210117462Z,2021-10-07T08:16:32.198343557Z,2101
2021-10-07T08:16:30.746221026Z,2021-10-07T08:16:32.200343781Z,2102
2021-10-07T08:16:30.758242103Z,2021-10-07T08:16:32.203514571Z,2103
2021-10-07T08:16:27.547021043Z,2021-10-07T08:16:32.206974771Z,2104
2021-10-07T08:16:27.210506305Z,2021-10-07T08:16:32.210716008Z,2105
2021-10-07T08:16:30.996712106Z,2021-10-07T08:16:32.212652973Z,2106
2021-10-07T08:16:32.157076409Z,2021-10-07T08:16:32.216854353Z,2107
2021-10-07T08:16:32.160602231Z,2021-10-07T08:16:32.219756912Z,2108
2021-10-07T08:16:32.165393120Z,2021-10-07T08:16:32.223913115Z,2109
2021-10-07T08:16:32.168990839Z,2021-10-07T08:16:32.225560652Z,2110
